,inflación_mensual,fob_urea_kg_d1,crude_oil_brent_usd_per_bbl_d1,natural_gas_europe_usd_per_mmbtu_d1,ipc_diesel_d1,precipitación_media_mm_d1,temp_media_Celsius_d1,fosfato diamónico 18-46-0_d1,muriato de potasio 0-0-60_d1,fob_otros_prod_agrícolas_exportados_usd_d2,urea 46-0-0_d2
2013-01-31,0.00502823,-0.00019847328244274826,-0.2680582928522136,-0.002773603765954178,0.526194557339336,-0.27948238000627396,-0.005945832897626252,0.00046528928762225107,9.904706881466274e-05,27.75745961538463,-0.00038625342377785095
2013-02-28,0.00184694,0.035629999999999995,3.5458636363599965,-0.09999999999999964,0.0,111.86000000000001,-0.22999999999999687,0.001286821377271652,0.022995999005431034,27.75745961538463,-0.00038625342377785095
2013-03-31,0.00438385,-0.020000000000000018,-7.279499999999999,0.09999999999999964,0.0,3.1100000000000136,0.46999999999999886,-0.013467494978453343,-0.0187138753676922,1308.6813809999985,-0.05171362649959732
2013-04-30,0.00178991480129,-0.02999999999999997,-6.364545454539993,1.0100000000000016,0.0,-77.0,-0.1700000000000017,-0.003269272890160213,-0.0007886754239484484,-1691.278871999999,0.035081278455943776
2013-05-31,-0.00217898312721,-0.007500000000000007,0.15150197628000228,-0.5900000000000016,0.0,-21.430000000000007,-0.5499999999999972,-0.009563632744770345,-0.010240377124827393,417.48531099999946,-0.011692083750707516
2013-06-30,-0.00144789862262,-0.028749999999999998,0.08304347825999514,-0.3699999999999992,0.0,-104.34000000000003,-0.7300000000000004,0.01625674292269985,-0.017746734799282682,4141.923960000001,-0.009268600353375733
2013-07-31,-0.00018660335055,-0.016880000000000006,4.606086956520002,-0.3200000000000003,0.0,17.370000000000005,-0.6799999999999997,-0.02363036869976365,-0.014184034131546897,-8070.2729100000015,-0.007712566268484156
2013-08-31,0.0017359094249,-0.0018699999999999828,3.248458498030004,0.040000000000000924,0.0,-26.73999999999998,0.23999999999999844,0.00572175653952689,0.011022659633976417,5258.0886900000005,0.03620931475527467
2013-09-30,0.00567880702632,-0.009630000000000027,0.656883116879996,-0.39000000000000057,0.0,-28.930000000000007,0.6400000000000006,0.008140807244812143,-0.0046317237496786845,1739.4256000000005,-0.011741729700023629
2013-10-31,0.00408272123409,-0.0041200000000000125,-2.1427329192599984,0.11999999999999922,0.0,42.22999999999999,0.3000000000000007,-0.025472012901831542,-0.00724015663603772,-3430.6703800000005,-0.01601616904462433
2013-11-30,0.00394188623561,0.008120000000000016,-1.4025051759799965,0.05000000000000071,0.0,8.490000000000009,0.2099999999999973,-0.011128328719474556,-0.004209748050764461,628.7452800000001,0.008619844313030978
2013-12-31,0.00203496635956,0.0,2.5978095238099996,0.13000000000000078,0.0,1.3199999999999932,0.40000000000000213,-0.004729725551721464,-0.01991185662310413,27.687589999999545,-0.0054112679508164785
2014-01-31,0.00721709623224,0.025000000000000022,-3.254000000000005,0.03999999999999915,0.7299270000000035,157.73000000000002,-0.010000000000001563,-0.036487689667937695,-0.004114995257135656,-1053.989889999999,0.022963756378043154
2014-02-28,0.00109903582645,0.023129999999999984,1.3900000000000006,-0.28999999999999915,0.0,-64.23000000000002,0.010000000000001563,0.021643959994758433,0.007313083113520413,-493.78704000000107,0.048304065627576165
2014-03-31,0.00696282099423,-0.025629999999999986,-1.4099999999999966,-0.41999999999999993,0.0,56.45999999999998,0.0,0.014306556487926447,0.0041444907478257464,2161.9321100000006,-0.05404512993131927
2014-04-30,0.0029547590082,-0.0675,0.39000000000000057,-0.15000000000000036,0.0,-22.839999999999975,-0.28000000000000114,-0.004773619300177834,-0.002344999258097724,-908.6053700000002,-0.020159280515410605
2014-05-31,-0.00041124006945,0.0050000000000000044,1.8900000000000006,-0.5300000000000011,0.0,11.110000000000014,0.0,-0.01493791399083677,-0.01332856727871179,1403.9318400000002,0.000832623957275902
2014-06-30,0.00104061164432,0.023749999999999993,2.1899999999999977,-0.4299999999999997,0.0,-97.04000000000002,-0.19000000000000128,-0.026638715734543128,-0.013626833453682208,-2142.2284090000003,-0.00717122201183229
2014-07-31,0.00403367510875,0.016249999999999987,-4.890000000000001,-0.5,0.0,-18.359999999999985,-0.5,0.0032924764668765816,-0.002184150479467517,1838.3814890000003,0.007608646807556907
2014-08-31,0.00209425743043,0.006250000000000033,-5.060000000000002,-0.129999999999999,0.0,-30.140000000000015,-0.1599999999999966,-0.01901626124873501,-0.003663070650586242,190.14288899999974,-0.007465325879687956
2014-09-30,0.00612724231634,0.006249999999999978,-4.579999999999998,0.09999999999999964,0.0,-34.06999999999999,0.3299999999999983,-0.009032602598632367,0.004114421052115014,-1343.2592879999993,0.018957907281793362
2014-10-31,0.00202797923177,0.0,-10.070000000000007,0.5299999999999994,0.0,59.5,0.3299999999999983,-0.010453377816646237,-0.008503086282624417,4189.362458,-0.012569877369804416
2014-11-30,0.00181231082894,0.0,-8.829999999999998,-0.8699999999999992,0.0,1.6800000000000068,0.16000000000000014,0.009043544193096609,-0.0026055117893074575,-5998.516139,0.01590679331545386
2014-12-31,0.00114753345983,-0.00936999999999999,-16.11,0.9299999999999997,0.0,8.949999999999989,0.41000000000000014,0.015305871210873123,-0.0052150787285312195,231.32150999999976,-0.004594404265397367
2015-01-31,0.00590365500828,-0.0031300000000000217,-14.259999999999998,-0.5800000000000001,-1.973711586129454,72.63999999999999,-0.3200000000000003,0.0014921678258755788,-0.00231215295883902,558.1994500000001,-0.005486459623008866
2015-02-28,0.00612390657803,0.0,9.86,-0.9800000000000004,0.09976859822199913,-53.25999999999999,0.5300000000000011,0.008972725137743054,0.001275530939465419,1122.8882000000003,0.0034552553866332714
2015-03-31,0.00414185867872,-0.009500000000000008,-2.1400000000000006,0.0,-0.042235672797346524,149.07999999999998,-0.05000000000000071,-0.009043716531236146,0.0039132170187726745,-182.56997,-0.009696486604718002
2015-04-30,0.00837239522369,-0.035499999999999976,3.6000000000000014,-1.4955543332499994,-8.526512829121202e-14,-14.579999999999984,0.11000000000000298,-0.0006351141461572452,-0.00421830422084335,658.4334600000002,0.013747927752336575
2015-05-31,0.00177027607802,0.0050000000000000044,5.170000000000002,-0.09044835567000042,0.0,-33.23000000000002,-0.05000000000000071,-0.012979355462992226,-0.007666076544601497,-274.0462100000004,-0.010544097621492665
2015-06-30,0.00407548979979,0.023749999999999993,-2.219999999999999,-0.01727138153999963,0.0,-74.82,-0.5100000000000016,-0.0012176701164078318,-0.012817398145669623,2054.40477,0.010096682353447739
2015-07-31,-0.00079501885287,-0.0050000000000000044,-6.470000000000006,0.02731120511000018,0.0,-4.430000000000007,-0.14999999999999858,-0.00020613950348469245,-0.0051440912732398925,-3014.0272899999995,-0.002781264052763688
2015-08-31,-1.30889878e-05,-0.009120000000000017,-8.879999999999995,-0.34829955137000024,0.0,-107.78999999999996,0.03999999999999915,-0.0027625751826289013,0.00021211021616429626,78.93068999999923,-0.007514850877805013
2015-09-30,0.00264426749746,0.004750000000000032,0.25,-0.06703892294000013,-0.05753292542422628,-24.04000000000002,0.7300000000000004,-0.001612713446728975,-0.005054949630924788,1637.1365100000003,0.010560739587884393
2015-10-31,-0.00090481618758,-0.028749999999999998,0.8799999999999955,-0.25174083974000006,0.0020064223259907976,110.75,-0.05000000000000071,-0.006848394611548403,-0.014926798220613824,799.6392400000004,-0.0057138409896491105
2015-11-30,0.00107409300206,0.012999999999999956,-3.6999999999999957,-0.5261239693699995,0.0,12.710000000000036,0.08999999999999986,0.0031018399101609972,-0.01052675452361962,-2249.245970000001,-0.0005881454137503517
2015-12-31,0.00094405261526,0.00037000000000003697,-6.700000000000003,-0.4080708686100003,0.05753292542424049,49.5,0.3000000000000007,0.008971262479809727,0.06552620521850239,73.53929000000062,0.09101897744424936
2016-01-31,0.00308156793444,-0.030120000000000008,-6.919999999999998,-0.6945767072100004,1.4210854715202004e-13,-15.870000000000005,0.6499999999999986,-0.028595278270310054,-0.05864310311370924,89.99419000000034,-0.1708617762662249
2016-02-29,0.00138043624841,-0.04200000000000001,2.400000000000002,-0.42980768612999976,0.0,72.95999999999998,-0.4599999999999973,0.004888667924880075,-0.013737501325190027,1278.2221299999992,0.08078764441877706
2016-03-31,0.00137015609557,0.009870000000000018,5.869999999999997,-0.05819834617999975,0.0,28.839999999999975,0.14999999999999858,-0.0009292242053283717,0.0031373029735496383,-847.7640299999994,0.01100053036868709
2016-04-30,0.00306576018604,-0.005500000000000005,3.1799999999999997,0.05989484668999978,0.0,-8.579999999999984,-0.23000000000000043,-0.0070130574749749375,0.01673483545618315,-789.5323500000004,-0.012921487351044869
2016-05-31,0.0003179953095,0.002129999999999993,4.880000000000003,0.3591167752700004,0.0,-95.55000000000001,-0.28999999999999915,-0.025054357016754847,-0.034560110591394466,2059.1647890000004,-0.011357863438128168
2016-06-30,0.00358857193346,-0.055749999999999994,1.3499999999999943,0.4265286018299994,-0.24452697519917876,-50.01999999999998,-1.1500000000000021,-0.0027361399364783656,-0.009147882609711722,31.0528319999994,0.00523715959734955
2016-07-31,-0.00085202382591,0.03836999999999999,-3.4099999999999966,-0.08098277553999988,0.0707874053494777,-64.72999999999999,-0.36999999999999744,-0.0035020886778667215,-0.007841947485140999,-1498.7853309999991,0.01130640904351482
2016-08-31,-0.00163017094656,0.005250000000000005,1.0700000000000003,-0.6272477611499996,-4.263256414560601e-14,-47.48000000000002,0.4599999999999973,-0.022152091314663225,-0.008968432989358288,70.71352999999908,-0.01413297488525217
2016-09-30,0.00152368939712,0.0010499999999999954,0.04999999999999716,0.20612423974999938,0.0,66.39000000000001,0.0,0.006311250293749238,-0.0037122872698728826,1471.956330000001,0.0077621097720624865
2016-10-31,-0.00082248029822,0.00020000000000000573,3.539999999999999,1.0832047135000007,0.0,2.219999999999999,0.3000000000000007,-0.02511182486105734,-0.0052987003980305425,-1585.7486900000013,0.00665680196413182
2016-11-30,-0.00145242116852,0.017499999999999988,-3.289999999999999,0.35636061770000005,0.0,-23.210000000000008,0.17999999999999972,0.011944651610745316,-0.006828166205759267,57.60494000000108,-0.006097897511591344
2016-12-31,0.00158789945524,0.012750000000000011,7.630000000000003,-0.26967807875000016,0.0,91.29000000000002,0.07000000000000028,-0.03154715379609796,-0.012021296361489686,-581.1869299999998,0.0020912573862394424
2017-01-31,0.00087802460833,0.016000000000000014,0.8200000000000003,0.7208478323999996,0.0,130.07999999999998,-0.07000000000000028,-0.0014283459148263233,-0.01913996635340104,69.91620999999941,-0.0022237833085663183
2017-02-28,0.00198239742056,-0.04187000000000002,0.6000000000000014,-0.09276560999999983,0.0,-27.04000000000002,0.4200000000000017,-0.002553050858880135,0.0005156585434842875,2020.10455,0.013838524488683224
2017-03-31,0.00137693262354,0.03162000000000001,-3.520000000000003,-1.0506385682600001,0.0,132.0,-0.10999999999999943,-0.018712822807579688,-0.009963024534337395,-1643.33151,-0.0048908014605263395
2017-04-30,0.00434842015415,-0.015619999999999995,1.009999999999998,0.009968841760000124,0.04215413614156205,-90.94999999999999,0.14000000000000057,-0.0038274537799360964,-0.004343744852069786,-462.3627099999999,0.006182657195693164
2017-05-31,0.00045645566958,-0.029130000000000017,-2.1099999999999994,0.04752206017000038,0.025735192745756308,-92.46999999999997,-0.13000000000000256,-0.01300278104822783,-0.003610251034942502,1660.5611800000001,-0.011640340621039524
2017-06-30,-0.00576902248113,0.012250000000000011,-3.979999999999997,-0.17166919284000048,0.0,-2.4700000000000273,-0.6899999999999977,-0.002654407197319575,0.001907773359237197,-591.0471200000002,0.004007381378774821
2017-07-31,-0.00140564910807,-0.010000000000000009,1.7999999999999972,0.11715404663000051,0.0,-102.35999999999999,-0.9400000000000013,0.0005912309079776357,0.00045895869291240343,-403.81010000000015,-0.003145389321436265
2017-08-31,0.00011880160151,0.011630000000000001,2.6799999999999997,0.47268034960999916,0.0,-43.97,0.6400000000000006,-0.00472213647697195,-0.0038921108343151767,669.2584300000003,0.008925762613177457
2017-09-30,-0.00153016125844,0.026370000000000005,3.789999999999999,0.48454879012000074,0.0,22.139999999999986,0.18999999999999773,-0.006053185890643076,0.0020608987402361834,1018.6596,-0.007218808796807863
2017-10-31,-0.00144501037016,0.0335,2.460000000000001,0.2151703765499997,0.0,42.25,0.07000000000000028,0.001664178612876266,-0.0025776892027382092,-1687.3433000000005,0.011258963526314059
2017-11-30,-0.00273660660508,0.027500000000000024,4.950000000000003,0.5182786912799999,0.0,-42.370000000000005,-0.019999999999999574,-0.0011199210040957475,0.006348254078451188,409.13217000000077,0.00853895196444765
2017-12-31,0.00179457811322,-0.06537000000000004,1.6399999999999935,0.44433457431,0.0,35.129999999999995,0.5800000000000018,0.014651703769024138,0.0025303618969847452,-228.1054890000005,-0.007932749385004656
2018-01-31,0.00190552479263,0.0050000000000000044,4.780000000000001,-0.4766786009899997,0.0,81.07999999999998,-0.5199999999999996,0.0014352259513575882,0.0009359808997941865,-1045.723191,-0.004819334547819687
2018-02-28,0.00153156004926,0.01287000000000002,-3.569999999999993,0.05649475335999998,0.0,-1.329999999999984,0.7399999999999984,0.0026233844771471615,0.0036404614695603743,1830.5013099999996,-0.0009933193058108691
2018-03-31,0.00063701729307,0.0,1.0300000000000011,-0.021362126140000548,0.0,-2.7299999999999613,-0.14999999999999858,0.008420532454267105,0.0064688095848124405,-1028.6930309999993,-0.006117948641070792
2018-04-30,-0.00138895199145,-0.0018700000000000105,5.179999999999993,0.23047056206000072,0.0,36.339999999999975,-0.2900000000000027,0.010970636294846403,-0.001197527017881228,79.27099099999987,0.0031761271633760635
2018-05-31,-0.0018259436073,-0.008750000000000008,5.02000000000001,0.5594958548999998,0.0,81.55000000000001,-0.25,-0.0004446003305640378,0.006452083933091823,28.505369999999857,0.0013321822758857738
2018-06-30,-0.00274227610422,0.0021200000000000108,-1.460000000000008,-0.038411213279999856,0.0,-163.58000000000004,-0.8599999999999994,-0.006681331296902515,-0.0014956171794440198,769.7076200000001,0.0005860019332117328
2018-07-31,-4.117844953e-05,0.028499999999999998,-0.75,0.14989638621,0.0,-35.15999999999997,-0.129999999999999,0.0001343142230184613,0.0003723616443784272,-530.0218500000001,-0.012063242094720261
2018-08-31,0.00269488517407,0.007500000000000007,-1.3100000000000023,0.48607070818999887,0.035190725041005066,-25.150000000000006,0.17999999999999972,0.014351147435184841,0.0008382842205607588,1214.99105,0.016253255094246744
2018-09-30,0.00391878650828,0.007500000000000007,5.730000000000004,1.4366670927700014,-1.1368683772161603e-13,-52.75,0.6999999999999993,-0.0032578590017834363,0.0036634372125115,255.09182699999974,0.0024538894281880275
2018-10-31,-0.00047014044846,0.0025000000000000022,1.6099999999999994,-0.7306163014700005,0.0,23.44999999999999,0.1700000000000017,0.00021401111280383578,0.012652718447376587,-1541.6174939999992,-0.003407398721042898
2018-11-30,-0.00252818995549,0.035599999999999965,-15.299999999999997,-0.5258817168299998,0.0,91.22999999999999,0.3999999999999986,0.019465345141286394,0.004734477628599243,123.49332299999878,0.013307003434466114
2018-12-31,0.00099175133924,-0.028929999999999956,-8.71,-0.28883663281999983,0.0,31.939999999999998,-0.21999999999999886,0.0068321603015216725,0.008421849638815593,-1838.4825919999994,-0.0019085628808016564
2019-01-31,0.00465456261143,-0.016670000000000018,2.8100000000000023,-0.7138991466400002,0.0,99.05000000000001,0.16999999999999815,-0.001637715143671059,0.0020018146359561118,1067.2265160000002,-0.01971499999689974
2019-02-28,-0.00229347078498,-0.00936999999999999,4.859999999999992,-1.2565461112500005,0.0,-39.870000000000005,0.40000000000000213,-0.003628088916288741,-0.0004690951606093341,3407.0629599999993,0.004367031200186944
2019-03-31,-0.00211455999295,-0.0031300000000000217,2.280000000000001,-0.8270614480699994,0.0,81.03000000000003,0.09999999999999787,-0.0015564755505487193,0.005122536814654688,-3567.9256299999993,-0.0036471608383543686
2019-04-30,0.00171565356043,0.0,4.790000000000006,-0.25655485445000004,0.0,-77.72000000000003,0.11000000000000298,-0.0014674327292586442,-0.006148948085543948,1123.3245200000001,0.0015525689842855184
2019-05-31,-4.207610894e-05,0.0,-0.6700000000000017,-0.5811255256300001,0.0,-21.46999999999997,-0.3500000000000014,-0.009349330134835077,-0.0036375056527016003,1671.3670199999988,-0.00405187320301853
2019-06-30,-0.00035781895471,0.0,-7.230000000000004,-0.7530487817800005,0.0,8.740000000000009,-0.9299999999999997,0.014749330134835148,0.004637505652701601,-3244.463469999997,0.005228157067497241
2019-07-31,0.00091334275368,0.016000000000000014,0.7000000000000028,0.032364893340000034,0.0,-91.37000000000003,-0.5199999999999996,-0.007400000000000073,0.0005999999999999894,1180.1187079999963,0.0037859214662513407
2019-08-31,-0.00104143223119,-0.0010000000000000009,-4.75,0.05640375480000026,0.0,-78.03999999999999,-0.17999999999999972,-0.0016412938826249057,-0.0013072116233145414,2196.1942020000015,-0.00534923978409757
2019-09-30,-0.00011961364761,-0.024750000000000022,3.0799999999999983,0.5284805245299999,0.0,-31.099999999999994,0.759999999999998,0.004641293882624908,0.005907211623314534,-2885.7471879999985,0.003298479568195234
2019-10-31,0.00520726461684,-0.0007500000000000007,-2.960000000000001,0.8519621729300004,39.03520742174257,98.97,-0.11999999999999744,-0.0020181990761313218,-0.00016022383901120874,419.4666279999974,-0.002798573339388266
2019-11-30,-0.00703696796229,-0.012499999999999983,3.3700000000000045,0.0927863594399998,-37.638889626528,1.1299999999999955,0.5899999999999999,-0.010687246590470045,-0.00050023950485939,3492.1062900000006,0.0013761886126173462
2019-12-31,-8.186548111e-05,-0.007000000000000006,3.1099999999999923,-0.5295320049200001,1.2789769243681803e-13,50.879999999999995,0.23999999999999844,0.0018062205285036548,-0.003985919569313989,-7021.735605999999,-0.0005104149372526234
2020-01-31,0.00227012721181,-0.0020999999999999908,-2.249999999999993,-0.9870878651200004,0.0,-27.75,0.5100000000000016,-0.032221281327622475,-0.00196981980510591,4741.855629,-0.02143415655080938
2020-02-29,-0.00154420697631,-0.0010200000000000209,-8.600000000000001,-0.7256107062099999,0.0,53.31999999999999,0.18999999999999773,0.00762280618956146,0.007034422994951495,-62.978909999999814,0.025542743561656978
2020-03-31,0.00197441076879,0.016750000000000015,-22.020000000000003,-0.1889052593099998,0.0,7.670000000000016,0.019999999999999574,0.00351392800923922,0.0024162537777445148,-1574.7711430000008,0.009835325210773738
2020-04-30,0.01002625234371,0.0038699999999999846,-9.639999999999997,-0.5985497144300003,0.0,-41.829999999999984,-0.34999999999999787,-0.0006460919467148329,0.001652820296248081,-1456.2166159999988,-0.021529184773656562
2020-05-31,-0.00259984108389,-0.03309999999999999,7.68,-0.5451536893999998,-1.1030435586615397,-12.270000000000039,-0.28000000000000114,-0.0025110691267143936,-0.0031003873121853154,8994.671921999998,0.010342317751633967
2020-06-30,-0.00619814666477,0.00010000000000001674,8.91,0.17700613426,-2.055567193773541,-71.54999999999998,-0.7399999999999984,0.00574471969752488,0.0013816379545827373,-10105.726930999997,-0.013908297646107015
2020-07-31,-0.0061264945265,0.012399999999999994,2.8800000000000026,0.04886438428999984,1.7960808938508563,1.039999999999992,-0.620000000000001,0.0014042556662151595,-0.0036911428253865175,4136.229025999999,0.013224205579479675
2020-08-31,-0.00323849742065,0.03509999999999999,1.4499999999999957,1.0608611802599999,5.154641197202594,-98.22999999999999,0.23000000000000043,-0.011023583547659865,-0.012104026851806393,-1136.1889569999994,-0.004263495943101825
2020-09-30,-0.00156555891193,0.0010000000000000009,-3.1699999999999946,1.0902427859400001,4.239598281061603,65.52000000000001,0.1999999999999993,-0.0038156917998182216,-0.010120425096224794,141.9415059999992,0.004974247497098683
2020-10-31,-0.00189278490435,-0.005500000000000005,-0.6200000000000045,0.9374509454900002,5.705186618247296,-14.030000000000001,0.4400000000000013,0.003446021746752237,-0.004773963720095031,872.3301300000003,0.0138319352417135
2020-11-30,-8.734381945e-05,0.0,2.759999999999998,-0.0537514029999997,5.848621980338407,32.66,0.05999999999999872,-0.0035274880324185354,0.003594216032525299,-1299.7520789999999,-0.026944879992458814
2020-12-31,-0.00028612321912,0.0,6.640000000000001,1.0202672908799997,4.2767342050998,146.44,-0.019999999999999574,-0.0005461182094568251,-0.0010124828334546754,1017.3479509999997,0.009266696412240372
2021-01-31,0.00116155048064,0.020000000000000018,4.68,1.4121954532599998,5.521318278696285,27.019999999999982,0.0799999999999983,-0.005403594075206186,-0.004911889325360519,-143.65523500000018,-0.017623485864597443
2021-02-28,0.00084343695105,0.07,7.410000000000004,-1.1097945827800002,1.665164271256316,-40.26999999999998,0.5,0.018396500941470606,0.004013500337808229,164.54073300000073,0.02391747975275027
2021-03-31,0.00175396345918,0.017880000000000007,3.229999999999997,-0.031437587170000114,3.463293925644308,123.71999999999997,-0.509999999999998,0.01231115798702953,-0.005052046446982705,-869.3068970000004,0.009366843549590664
2021-04-30,0.00349191882645,-0.024780000000000024,-0.4200000000000017,1.0197467087400005,4.36623359292949,-51.71999999999997,0.17999999999999972,0.047759774291604384,0.008578095045089607,931.8436440000005,0.007143204047314111
2021-05-31,0.00083340753556,0.0035299999999999776,3.2700000000000102,1.7619406362999994,2.904000490386892,-75.38,-0.40000000000000213,0.010413861640588995,-0.0011570560583679113,1549.645414999999,0.006426942697829563
2021-06-30,-0.00175613709191,0.06162000000000001,5.029999999999987,1.3922940812500002,2.852758130832399,-58.98000000000002,-0.5,0.08058111703372262,0.10986867674920436,-3917.592723999999,0.061459188707753465
2021-07-31,0.00526208567962,0.048250000000000015,1.3200000000000074,2.20889142675,5.179757038338323,-84.56,-0.379999999999999,0.06979999999999997,0.028000000000000025,4480.828041999999,-0.05824406935917803
2021-08-31,0.00115489930423,0.005379999999999996,-4.3700000000000045,2.9165335060400004,4.0717396650723,-34.25999999999999,0.379999999999999,0.05179999999999996,0.05159999999999998,-2777.18689,-0.005199999999999982
2021-09-30,0.00015685281085,-0.02812999999999999,4.579999999999998,7.4141201394900005,3.657833961483192,35.83000000000001,0.22000000000000242,-0.024799999999999933,-0.02939999999999998,-361.57626999999957,-0.02640000000000009
2021-10-31,0.00208202988504,0.27624999999999994,9.050000000000011,8.211870289619998,10.045011453533789,58.109999999999985,0.3999999999999986,0.08199999999999996,0.18679999999999997,-146.9504219999999,0.10940000000000005
2021-11-30,0.00359534463091,0.20550000000000002,-2.8800000000000097,-3.4290343597899984,15.61798731140911,-13.819999999999993,-0.03999999999999915,0.1206661673860231,0.1533293184852378,1928.5486689999998,0.05403468100727171
2021-12-31,0.00067537719459,-0.010499999999999954,-6.459999999999994,10.403687835430002,8.526512829121202e-14,2.469999999999999,0.3999999999999986,0.04513141628260886,0.09798098837731628,-2762.511871999999,-0.048593053030863254
2022-01-31,0.00721327782143,-0.04361999999999999,11.219999999999999,-9.766446526630002,0.0,21.439999999999998,0.0400000000000027,0.008627198331368158,0.04010939313744588,1578.7372369999985,-0.1172185189600885
2022-02-28,0.0023249575061,-0.10221000000000002,10.230000000000004,-1.03095740985,0.0,43.66,-0.2900000000000027,-0.01847310481135711,-0.02337737394913786,956.8408100000015,-0.041963257673435894
2022-03-31,0.00112435970591,0.12833000000000006,19.83,15.163254889419996,0.0,179.19,0.120000000000001,0.024315493005591993,0.03953658724111997,-1483.2403790000017,0.11666771265501485
2022-04-30,0.00593647834028,0.05249999999999999,-9.810000000000002,-10.188783567409999,0.0,-114.88999999999999,0.08999999999999986,-0.00558649503885289,0.007825749642905055,-1088.3525299999983,-0.017815804412715908
2022-05-31,0.00557410999677,-0.21750000000000003,6.590000000000003,-3.0334645548999966,0.0,-65.06,-0.6400000000000006,0.011639603361151885,-0.01284925970266615,3573.823556999998,-0.0804870000781881
2022-06-30,0.006482245167,-0.01750000000000007,7.709999999999994,4.387008368939998,0.0,-71.49000000000001,-0.7199999999999989,0.011754583216742054,0.03797567054513018,-4802.488043999998,-0.0018136734265128407
2022-07-31,0.00160236369256,-0.08899999999999997,-11.159999999999997,17.77229943023,-14.417276572409378,-26.47999999999999,0.00999999999999801,0.04739314113439397,-0.0008420696498541158,7380.259633,-0.011489740080603883
2022-08-31,0.00028598623682,-0.009749999999999925,-10.320000000000007,18.713609330409994,0.0,-32.370000000000005,0.120000000000001,0.08039999222583694,0.049047609651331925,-4755.067562,0.032767368140779185
2022-09-30,0.00356911638598,0.08675,-8.439999999999998,-10.941017553009992,0.0,-24.5,0.6000000000000014,0.04391555310218109,0.030826904922813148,3552.246740999999,0.019260900536815062
2022-10-31,0.00116745907546,-0.041750000000000065,2.969999999999999,-20.08057231193,0.0,64.21000000000001,0.03999999999999915,0.018012520403728915,-0.006978439918622126,-5968.941728,0.0019366923883756826
2022-11-30,-7.020727067e-05,-0.04749999999999999,-2.0600000000000023,-3.2987676980100034,0.0,-27.0,-0.019999999999999574,-0.016698278375220976,0.001232669468044012,996.6327900000015,-0.035938283771897894
2022-12-31,0.00157748202329,-0.06937000000000004,-10.169999999999987,0.32097779570000284,0.0,-2.1100000000000136,0.46999999999999886,-0.09488929427456294,-0.015965049267788967,3586.8489599999994,-0.010236514321606771
2023-01-31,0.00120586983033,-0.07562999999999998,2.1899999999999977,-15.860289114790003,0.0,117.4645205479452,-0.5194520547945203,-0.023924020711705074,-0.011057325413128982,-1033.0745230000011,-7.748691857578649e-05
2023-02-28,0.00018277274577,-0.08625,-0.38000000000000966,-3.6468336424400007,0.0,28.562602739726117,0.0991780821917807,0.0011582889784049755,-0.012473947901000093,-1902.3548809999993,0.021368277804487912
2023-03-31,0.00064985238999,-0.043999999999999984,-4.179999999999993,-2.725060416619998,0.0,52.11068493150668,0.04520547945205067,-0.018014561516698002,-0.01688904832907001,3203.5209940000004,-0.0258152916585086
2023-04-30,0.00196217461898,-0.00012000000000000899,5.579999999999998,-0.29154724716000047,0.0,-21.150410958904104,-0.05890410958904013,-0.07928029818327897,-0.19430101234869845,-3595.8559300000015,-0.007644227950741933
2023-05-31,0.00089208560651,0.015869999999999995,-8.409999999999997,-3.4117736167199997,0.0,-51.8134246575342,-0.32164383561643106,-0.03990721197207203,-0.0956690461102001,2426.078598000002,-0.023840962746175753
2023-06-30,0.00373710729929,-0.04175000000000001,-0.8100000000000023,0.2418687407399993,0.0,-64.44328767123278,-0.7420547945205485,-0.042676467774817484,-0.05153123424110051,-1046.736769000001,-0.01055205772645651
2023-07-31,0.00539043331312,0.047130000000000005,5.209999999999994,-0.80534074947,0.0,-31.7664383561644,-0.46863013698629885,-0.049566651643694004,-0.059223120193516166,-1666.7002659999998,0.034635204356981864
2023-08-31,0.00502968878962,0.05099999999999999,6.063000000000002,1.646660574010001,0.0,-34.073972602739815,0.25630136986300656,-0.020711372278643392,0.005784105202869427,1538.913614000001,0.043581429673411165
2023-09-30,0.00037853311465,-0.005629999999999968,7.837000000000003,0.35735058245999873,0.0,12.75,0.373424657534251,0.027541214599704045,-0.01143886865316579,5851.793868999999,0.011453885275275022
2023-10-31,-0.00175018038644,0.03138000000000002,-2.938999999999993,3.0202119104200005,0.0,28.01835616438362,0.2783561643835597,-0.00723494430385474,-0.0007580138856632113,-7163.9850719999995,0.0030183636897046506
2023-11-30,-0.00399199617135,-0.025880000000000014,-7.878,-0.08445218019000045,0.0,3.042191780821895,0.15027397260274,-0.008310579530555473,-0.021318475554690353,-158.26952400000118,-0.014731317674682498
2023-12-31,-0.00023225585349,-0.03150000000000003,-5.325000000000003,-2.9783969697200003,0.0,32.366986301369906,0.23904109589041056,-0.00946844789012724,-0.025200719149795603,4873.34685,-0.0278862340707019
